id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple
61818,2024-06-19 07:32:01+00:00,"#MTSS
MTS AI выводит на рынок ассистента для разработчиков - ИИ-сервис Kodify — Forbes 

Kodify может сгенерировать код с нуля по текстовому описанию на естественном языке или предложить наиболее релевантное продолжение кода на основании того, что содержится до и после выбранного фрагмента.",['MTSS'],['MTSS'],[],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS MTS AI выводит на рынок ассистента для разработчиков - ИИ-сервис Kodify Forbes Kodify может сгенерировать код с нуля по текстовому описанию на естественном языке или предложить наиболее релевантное продолжение кода на основании того, что содержится до и после выбранного фрагмента.",0.0,0.0,1.0,0.0,0.0,neutral,neutral
61829,2024-06-19 09:22:45+00:00,"#Макро
**Банк России, вероятно, откажется от продолжения продаж юаней во втором полугодии для более плавной адаптации рынка к новым условиям** — Промсвязьбанк",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"Макро Банк России, вероятно, откажется от продолжения продаж юаней во втором полугодии для более плавной адаптации рынка к новым условиям Промсвязьбанк",0.0,0.0,1.0,0.0,0.0,neutral,neutral
61905,2024-06-20 10:00:57+00:00,"#RTKM 
🇷🇺 Суд удовлетворил иск Ростелекома о взыскании с Минцифры 232 млн руб. за оказанные услуги — Интерфакс",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,RTKM Суд удовлетворил иск Ростелекома о взыскании с Минцифры 232 млн руб. за оказанные услуги Интерфакс,-0.234375,0.34375,0.46875,0.1875,0.08281250000000001,negative,negative
62070,2024-06-24 16:16:41+00:00,"ДОЧКА МТС В РАМКАХ ОФЕРТЫ ДЛЯ НЕРЕЗИДЕНТОВ ПОЛУЧИЛА ЗАЯВКИ НА ВЫКУП 1,31% АКЦИЙ МАТЕРИНСКОЙ КОМПАНИИ - СООБЩЕНИЕ


**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"ДОЧКА МТС В РАМКАХ ОФЕРТЫ ДЛЯ НЕРЕЗИДЕНТОВ ПОЛУЧИЛА ЗАЯВКИ НА ВЫКУП 1,31 АКЦИЙ МАТЕРИНСКОЙ КОМПАНИИ - СООБЩЕНИЕ Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.05,0.0,0.9761904761904762,0.023809523809523815,0.025,neutral,neutral
62072,2024-06-24 16:24:46+00:00,"ДОЧКА МТС НЕ ИСКЛЮЧАЕТ НОВЫЕ ВАРИАНТЫ ВЫКУПА АКЦИЙ МАТЕРИНСКОЙ КОМПАНИИ, ВКЛЮЧАЯ ПОВТОРНУЮ ОФЕРТУ И ДВУСТОРОННИЕ СДЕЛКИ КУПЛИ-ПРОДАЖИ ПО ЦЕНЕ ДО 95 РУБ/АКЦИЯ - КОМПАНИЯ


**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,"ДОЧКА МТС НЕ ИСКЛЮЧАЕТ НОВЫЕ ВАРИАНТЫ ВЫКУПА АКЦИЙ МАТЕРИНСКОЙ КОМПАНИИ, ВКЛЮЧАЯ ПОВТОРНУЮ ОФЕРТУ И ДВУСТОРОННИЕ СДЕЛКИ КУПЛИ-ПРОДАЖИ ПО ЦЕНЕ ДО 95 РУБАКЦИЯ - КОМПАНИЯ Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.1339285714285714,0.0,0.9107142857142857,0.08928571428571427,0.0669642857142857,neutral,positive
62197,2024-06-27 12:35:03+00:00,"#MBNK #Дивиденды 
❌** Акционеры МТС-банк утвердили решение не выплачивать дивиденды за 2023г**",['MTSS'],[],['MTSS'],False,MTSS,МТС,телекоммуникации,industry,MBNK Дивиденды Акционеры МТС-банк утвердили решение не выплачивать дивиденды за 2023г,0.0,0.0,1.0,0.0,0.0,neutral,neutral
62202,2024-06-27 13:06:41+00:00,"#MTSS [МТС](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share)
💰 **Решения акционеров**

Текущая цена: 292.2 ₽

Сведения о кворуме общего собрания участников эмитента: Общее количество голосов, которыми обладают акционеры-владельцы голосующих акций ПАО «МТС» – 1 959 716 873 голоса. Количество голосов, которыми обладают акционеры ПАО «МТС», принимающие участие в собрании – 872 853 463, что составляет 52,8950% от общего числа размещенных голосующих акций ПАО «МТС».

1.2. Утвердить порядок распределения прибыли ПАО «МТС», в том числе размер годовых **дивидендов** по обыкновенным именным акциям ПАО «МТС» в размере 35,00 рублей на одну обыкновенную именную акцию ПАО «МТС» номинальной стоимостью 0,1 рубля каждая. Общая сумма годовых **дивидендов** ПАО «МТС» составляет 68 590 090 555 рублей. Годовые **дивиденды** выплатить денежными средствами. Установить дату, на которую определяются лица, имеющие право на получение **дивидендов** – 16 июля 2024 года.

1.2. Утвердить порядок распределения прибыли ПАО «МТС», в том числе размер годовых **дивидендов** по обыкновенным именным акциям ПАО «МТС» в размере 35,00 рублей на одну обыкновенную именную акцию ПАО «МТС» номинальной стоимостью 0,1 рубля каждая. Общая сумма годовых **дивидендов** ПАО «МТС» составляет 68 590 090 555 рублей. Годовые **дивиденды** выплатить денежными средствами. Установить дату, на которую определяются лица, имеющие право на получение **дивидендов** – 16 июля 2024 года.

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=iWnFbHyQCkio5n2Q-Az7mjw-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS МТС( Решения акционеров Текущая цена: 292.2 Сведения о кворуме общего собрания участников эмитента: Общее количество голосов, которыми обладают акционеры-владельцы голосующих акций ПАО МТС 1 959 716 873 голоса. Количество голосов, которыми обладают акционеры ПАО МТС, принимающие участие в собрании 872 853 463, что составляет 52,8950 от общего числа размещенных голосующих акций ПАО МТС. 1.2. Утвердить порядок распределения прибыли ПАО МТС, в том числе размер годовых дивидендов по обыкновенным именным акциям ПАО МТС в размере 35,00 рублей на одну обыкновенную именную акцию ПАО МТС номинальной стоимостью 0,1 рубля каждая. Общая сумма годовых дивидендов ПАО МТС составляет 68 590 090 555 рублей. Годовые дивиденды выплатить денежными средствами. Установить дату, на которую определяются лица, имеющие право на получение дивидендов 16 июля 2024 года. 1.2. Утвердить порядок распределения прибыли ПАО МТС, в том числе размер годовых дивидендов по обыкновенным именным акциям ПАО МТС в размере 35,00 рублей на одну обыкновенную именную акцию ПАО МТС номинальной стоимостью 0,1 рубля каждая. Общая сумма годовых дивидендов ПАО МТС составляет 68 590 090 555 рублей. Годовые дивиденды выплатить денежными средствами. Установить дату, на которую определяются лица, имеющие право на получение дивидендов 16 июля 2024 года. Полный текст сообщения( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0704394002498959,0.0,0.9530403998334027,0.04695960016659726,0.03521970012494795,neutral,positive
62272,2024-06-29 07:10:20+00:00,"👍** Главное за неделю: решения акционеров по дивидендам**

💰 **СД Транснефти**[** **](https://t.me/cbrstocks/62063)**рекомендовал дивиденды 177.2 руб**
Доходность: 11.12%

**💰**** Акционеры следующих компаний утвердили дивиденды**
• Ренессанс страхование: 2.3 руб (доходность 2.4%)
• Соллерс: 89 руб (9.5%)
• МТС: 35 руб (11.98%)
• Россети Москва: 0.14282 руб (11.07%)
• Татнефть: 25.17 руб (3.51%)
• Мосэнерго: 0.16038 руб (5.05%)
• Инарктика: 10 руб (1.19%)
• Газпромнефть: 19.49 руб (2.79%)
• Сургутнефтегаз: ап 12.29 руб (18.34%), ао 0.85 руб ( 2.9%)
• Совкомбанк: 1.14 руб (6.73%)
• Магнит 412.13 руб (6.51%)

❌ **Дивиденды за 2023 год не выплатят**
Газпром 
МТС-Банк
Юнипро
МКБ
Русолово
МФК Займер
ДВМП
Русснефть
ОВК
Полюс","['SIBN', 'SNGS', 'LKOH', 'NVTK', 'MTSS', 'TATN', 'ROSN', 'GAZP']",[],"['GAZP', 'LKOH', 'ROSN', 'TATN', 'MTSS', 'SNGS', 'NVTK', 'SIBN']",False,MTSS,МТС,телекоммуникации,industry,"Главное за неделю: решения акционеров по дивидендам СД Транснефти ( дивиденды 177.2 руб Доходность: 11.12 Акционеры следующих компаний утвердили дивиденды Ренессанс страхование: 2.3 руб (доходность 2.4) Соллерс: 89 руб (9.5) МТС: 35 руб (11.98) Россети Москва: 0.14282 руб (11.07) Татнефть: 25.17 руб (3.51) Мосэнерго: 0.16038 руб (5.05) Инарктика: 10 руб (1.19) Газпромнефть: 19.49 руб (2.79) Сургутнефтегаз: ап 12.29 руб (18.34), ао 0.85 руб ( 2.9) Совкомбанк: 1.14 руб (6.73) Магнит 412.13 руб (6.51) Дивиденды за 2023 год не выплатят Газпром МТС-Банк Юнипро МКБ Русолово МФК Займер ДВМП Русснефть ОВК Полюс",0.0,0.0,1.0,0.0,0.0,neutral,neutral
62387,2024-07-03 07:03:26+00:00,"#MTSS
**ФАС выдала ""большой тройке"" операторов предупреждение за взимание допплаты с абонентов в Крыму** — Интерфакс",['MTSS'],['MTSS'],[],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS ФАС выдала ""большой тройке"" операторов предупреждение за взимание допплаты с абонентов в Крыму Интерфакс",0.0,0.0,1.0,0.0,0.0,neutral,neutral
62548,2024-07-05 09:04:06+00:00,"#MTSS
**❗️**** МТС 11 июля опубликует операционные и финансовые результаты за 1кв2024**",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS МТС 11 июля опубликует операционные и финансовые результаты за 1кв2024,0.0,0.0,1.0,0.0,0.0,neutral,neutral
62553,2024-07-05 10:08:54+00:00,"**Какие публичные банки проигрывают и выигрывают от повышения ставки ЦБ?** #аналитика

На картинке: Динамика чистой процентной маржи (ЧПМ), начиная с 1 квартала 2023 года. Например, в 1 квартале 2023 ЧПМ Сбера была 5.78% (=100%), а в четвертом квартале 2023 6.26% (=108.3% от 1кв2023).

**Проигрывают**: ВТБ ([VTBR](https://neo.putinomics.ru/dashboard/VTBR/MOEX)), Совкомбанк (SVCB), МКБ (CBOM), МТС-банк (MBNK).

**Имеют слабый эффект**: Т-банк (TCSG), Сбер ([SBER](https://neo.putinomics.ru/dashboard/SBER/MOEX)).

**Выигрывают**: Банк Санкт-Петербург ([BSPB](https://neo.putinomics.ru/dashboard/BSPB/MOEX)).

😀 @AK47pfl","['MTSS', 'SBER', 'VTBR']",[],"['SBER', 'MTSS', 'VTBR']",True,MTSS,МТС,телекоммуникации,industry,"Какие публичные банки проигрывают и выигрывают от повышения ставки ЦБ? аналитика На картинке: Динамика чистой процентной маржи (ЧПМ), начиная с 1 квартала 2023 года. Например, в 1 квартале 2023 ЧПМ Сбера была 5.78 (100), а в четвертом квартале 2023 6.26 (108.3 от 1кв2023). Проигрывают: ВТБ (, МКБ (CBOM), МТС-банк (MBNK). Имеют слабый эффект: Т-банк (TCSG), Сбер (SBER( Выигрывают: Банк Санкт-Петербург (BSPB( AK47pfl",0.0,0.0,1.0,0.0,0.0,neutral,neutral
62611,2024-07-08 10:10:27+00:00,"#MTSS
Росатом и МТС Юрент займутся развитием зарядной инфраструктуры для электросамокатов — ТАСС",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS Росатом и МТС Юрент займутся развитием зарядной инфраструктуры для электросамокатов ТАСС,0.0,0.0,1.0,0.0,0.0,neutral,neutral
62687,2024-07-10 07:10:27+00:00,"#IPO
**IT-разработчик «Омега» хочет провести IPO на Мосбирже** — Frank Media 

•  Омега занимается разработкой в сфере образовательной и промышленной робототехники, ИИ. 
•  Среди ее клиентов — Газпром, Ростелеком, Почта России, государственные органы и крупные вузы. 
•  Выручка «Омеги» в 2023 году достигла почти 862.9 млн рублей (+29% г/г)","['MTSS', 'NVTK', 'GAZP', 'SIBN']",[],"['GAZP', 'MTSS', 'NVTK', 'SIBN']",False,MTSS,МТС,телекоммуникации,industry,"IPO IT-разработчик Омега хочет провести IPO на Мосбирже Frank Media Омега занимается разработкой в сфере образовательной и промышленной робототехники, ИИ. Среди ее клиентов Газпром, Ростелеком, Почта России, государственные органы и крупные вузы. Выручка Омеги в 2023 году достигла почти 862.9 млн рублей (29 гг)",0.28977272727272735,0.0,0.8068181818181818,0.19318181818181823,0.3448863636363637,positive,positive
62723,2024-07-10 14:08:57+00:00,"#MTSS
📱 **МТС выкупила заблокированные акции на 2.48 млрд руб — 1.31% от общего количества**",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS МТС выкупила заблокированные акции на 2.48 млрд руб 1.31 от общего количества,0.057692307692307696,0.0,0.9615384615384616,0.038461538461538464,0.028846153846153848,neutral,positive
62753,2024-07-11 09:20:23+00:00,"#MTSS #WUSH**
**📱 МТС Юрент запустил аренду электровелосипедов в Москве и области — ТАСС",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS WUSH МТС Юрент запустил аренду электровелосипедов в Москве и области ТАСС,0.0,0.0,1.0,0.0,0.0,neutral,neutral
62763,2024-07-11 12:28:43+00:00,"#MTSS #Отчетность
🖨 **МТС: МСФО за 1кв2024г:**

• Выручка: 161.3 млрд руб (+17.4% г/г)
• OIBDA: 59.1 млрд руб (+4.8% г/г)
• Чистая прибыль: 39.5 млрд руб (+210.9% г/г)",['MTSS'],['MTSS'],['MTSS'],True,MTSS,МТС,телекоммуникации,company_specific,MTSS Отчетность МТС: МСФО за 1кв2024г: Выручка: 161.3 млрд руб (17.4 гг) OIBDA: 59.1 млрд руб (4.8 гг) Чистая прибыль: 39.5 млрд руб (210.9 гг),0.45000000000000007,0.0,0.7,0.30000000000000004,0.22500000000000003,positive,positive
62768,2024-07-11 13:15:58+00:00,"#SBER #Прогноз
**Аналитики Промсвязьбанка ожидают закрытия дивидендного гэпа в акциях Сбербанка за один-два месяца** — [РБК](https://quote.rbc.ru/news/article/646de53a9a79479ef7278feb)

«Бумаги банка чувствуют себя прекрасно, даже несмотря на падение индекса Мосбиржи», — отметили эксперты.

В прошлом году банку хватило на это [11 сессий](https://quote.rbc.ru/news/article/646de53a9a79479ef7278feb).","['MTSS', 'SBER', 'VTBR']",['SBER'],"['SBER', 'MTSS', 'VTBR']",False,MTSS,МТС,телекоммуникации,industry,"SBER Прогноз Аналитики Промсвязьбанка ожидают закрытия дивидендного гэпа в акциях Сбербанка за один-два месяца РБК( Бумаги банка чувствуют себя прекрасно, даже несмотря на падение индекса Мосбиржи, отметили эксперты. В прошлом году банку хватило на это 11 сессий(",-0.2635135135135135,0.18918918918918917,0.7972972972972974,0.013513513513513514,-0.13175675675675674,negative,negative
62780,2024-07-11 17:06:36+00:00,"#AFKS #ETLN #MTSS #SGZH
**АФК ""Система"" в I кв. нарастила выручку на 24,7% - до 272,9 млрд руб., скорр. OIBDA - на 7,2%**
Выручка ПАО АФК ""Система"" в I квартале 2024 года составила 272,9 млрд рублей, что на 24,7% выше аналогичного показателя годом ранее, сообщила корпорация.

[AFKS](https://www.tinkoff.ru/invest/stocks/AFKS?utm_source=security_share) 22.554₽
[ETLN](https://www.tinkoff.ru/invest/stocks/ETLN?utm_source=security_share) 74.94₽
[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 275.95₽
[SGZH](https://www.tinkoff.ru/invest/stocks/SGZH?utm_source=security_share) 2.581₽

👉[Полная новость](http://telegra.ph/AFK-Sistema-v-I-kv-narastila-vyruchku-na-247---do-2729-mlrd-rub-skorr-OIBDA---na-72-07-11)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot","['MTSS', 'AFKS']","['AFKS', 'MTSS']",['AFKS'],False,MTSS,МТС,телекоммуникации,company_specific,"AFKS ETLN MTSS SGZH АФК ""Система"" в I кв. нарастила выручку на 24,7 - до 272,9 млрд руб., скорр. OIBDA - на 7,2 Выручка ПАО АФК ""Система"" в I квартале 2024 года составила 272,9 млрд рублей, что на 24,7 выше аналогичного показателя годом ранее, сообщила корпорация. AFKS( 22.554 ETLN( 74.94 MTSS( 275.95 SGZH( 2.581 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.16666666666666666,0.0,0.8888888888888888,0.1111111111111111,0.08333333333333333,neutral,positive
62805,2024-07-12 10:50:15+00:00,"#MBNK #MTSS
**МТС-банк за 5 месяцев увеличил чистую прибыль по МСФО на 43%, до 6,4 млрд рублей**
МТС-банк (MOEX: MBRD) за пять месяцев 2024 года увеличил чистую прибыль по МСФО на 43% год к году, до 6,4 млрд рублей, говорится в сообщении банка.

[MBNK](https://www.tinkoff.ru/invest/stocks/MBNK?utm_source=security_share) 1842.5₽
[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 271.5₽

👉[Полная новость](http://telegra.ph/MTS-bank-za-5-mesyacev-uvelichil-chistuyu-pribyl-po-MSFO-na-43-do-64-mlrd-rublej-07-12)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,"MBNK MTSS МТС-банк за 5 месяцев увеличил чистую прибыль по МСФО на 43, до 6,4 млрд рублей МТС-банк (MOEX: MBRD) за пять месяцев 2024 года увеличил чистую прибыль по МСФО на 43 год к году, до 6,4 млрд рублей, говорится в сообщении банка. MBNK( 1842.5 MTSS( 271.5 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.22222222222222227,0.0,0.8518518518518519,0.14814814814814817,0.11111111111111113,positive,positive
62827,2024-07-13 07:10:23+00:00,"👍 **Главное за неделю**: **Отчетности и дивиденды**

🖨 **Самолет: Операционные результаты за 2кв и
6м2024г**
• Объем продаж первичной недвижимости: 170.2 млрд руб (+75% г/г); 
• Новые продажи: 780.4 тыс. кв. м (+42% г/г);
• Доля контрактов, заключенных с участием ипотечных средств, составила 79%; 
• Cредняя цена за кв.м составила 218.1 тыс. руб. (+23% г/г)

🖨 **Банк Санкт-Петербург: РСБУ за 1п2024г:**
• Выручка: 43.9 млрд руб (+11.5% г/г)
• ROE: 28%
• Чистый процентный доход: 33.6 млрд руб (+51.5% г/г)
• Чистый комиссионный доход: 5.4 млрд (-16.3% г/г)
• Чистая прибыль: 24.9 млрд руб (-11.7% г/г)

🖨 **Сбербанк: Сокращенные результаты по РПБУ за 1п 2024г**
• Чистый процентный доход: 1244.1 млрд руб (+16.9% г/г)
• ROE: 22.9%
• Чистая прибыль: 768.7 млрд руб (+5.6% г/г)

🖨 **Henderson: Предварительные данные о выручке в июне 2024г**
• Выручка в июне: 1.7 млрд. руб (+40% г/г)
• Выручка за 6м2024г: 9.2 млрд руб (+31% г/г)

🖨**  Novabev group: Операционные результаты за 1п 2024г**
• Общие отгрузки: 6.9 млн декалитров (-1.5% г/г).
• Отгрузки собственной продукции:  5.3 млн декалитров (-1.85% г/г)
• Количество торговых точек «ВинЛаб» в июне достигло 1 810, а объем продаж собственного ретейла вырос на 32.5% г/г

🖨 **Аэрофлот: Операционные результаты за июнь 2024г**
• Объём перевозок составил 5.2 млн пассажиров (+19.9% г/г) 
• Пассажирооборот увеличился на 22% г/г, предельный пассажирооборот — на 17.2% г/г
• На международных линиях перевозки выросли до 1.1 млн пассажиров (+34.6% г/г)

🖨 **МТС: МСФО за 1кв2024г:**
• Выручка: 161.3 млрд руб (+17.4% г/г)
• OIBDA: 59.1 млрд руб (+4.8% г/г)
• Чистая прибыль: 39.5 млрд руб (+210.9% г/г)

🖨 **МТС-банк:** **предварительные показатели за 5м2024г по МСФО**
• Чистые комиссионные доходы: 10,9 млрд руб (+63,1% г/г)
• Чистая прибыль: 6.4 млрд руб (+43.1% г/г)

**🖨**** АФК Система: МСФО за 1кв2024г**
• Консолидированная выручка: 272.9 млрд руб (+24.7% г/г)
• Скорректированная OIBDA: 69.7 млрд руб (+7.2% г/г)
• Чистая прибыль: 1.5 млрд руб (-90% г/г)

**💰**** Акционеры Транснефти одобрили дивиденды за 2023г: 177.2 руб на акцию**. Доходность: 11.2%

❌ **СД Фармсинтеза рекомендовал не выплачивать дивиденды за 2023г**","['MTSS', 'SBER', 'AFKS', 'VTBR']",[],"['SBER', 'MTSS', 'VTBR', 'AFKS']",False,MTSS,МТС,телекоммуникации,industry,"Главное за неделю: Отчетности и дивиденды Самолет: Операционные результаты за 2кв и 6м2024г Объем продаж первичной недвижимости: 170.2 млрд руб (75 гг); Новые продажи: 780.4 тыс. кв. м (42 гг); Доля контрактов, заключенных с участием ипотечных средств, составила 79; Cредняя цена за кв.м составила 218.1 тыс. руб. (23 гг) Банк Санкт-Петербург: РСБУ за 1п2024г: Выручка: 43.9 млрд руб (11.5 гг) ROE: 28 Чистый процентный доход: 33.6 млрд руб (51.5 гг) Чистый комиссионный доход: 5.4 млрд (-16.3 гг) Чистая прибыль: 24.9 млрд руб (-11.7 гг) Сбербанк: Сокращенные результаты по РПБУ за 1п 2024г Чистый процентный доход: 1244.1 млрд руб (16.9 гг) ROE: 22.9 Чистая прибыль: 768.7 млрд руб (5.6 гг) Henderson: Предварительные данные о выручке в июне 2024г Выручка в июне: 1.7 млрд. руб (40 гг) Выручка за 6м2024г: 9.2 млрд руб (31 гг) Novabev group: Операционные результаты за 1п 2024г Общие отгрузки: 6.9 млн декалитров (-1.5 гг). Отгрузки собственной продукции: 5.3 млн декалитров (-1.85 гг) Количество торговых точек ВинЛаб в июне достигло 1 810, а объем продаж собственного ретейла вырос на 32.5 гг Аэрофлот: Операционные результаты за июнь 2024г Объём перевозок составил 5.2 млн пассажиров (19.9 гг) Пассажирооборот увеличился на 22 гг, предельный пассажирооборот на 17.2 гг На международных линиях перевозки выросли до 1.1 млн пассажиров (34.6 гг) МТС: МСФО за 1кв2024г: Выручка: 161.3 млрд руб (17.4 гг) OIBDA: 59.1 млрд руб (4.8 гг) Чистая прибыль: 39.5 млрд руб (210.9 гг) МТС-банк: предварительные показатели за 5м2024г по МСФО Чистые комиссионные доходы: 10,9 млрд руб (63,1 гг) Чистая прибыль: 6.4 млрд руб (43.1 гг) АФК Система: МСФО за 1кв2024г Консолидированная выручка: 272.9 млрд руб (24.7 гг) Скорректированная OIBDA: 69.7 млрд руб (7.2 гг) Чистая прибыль: 1.5 млрд руб (-90 гг) Акционеры Транснефти одобрили дивиденды за 2023г: 177.2 руб на акцию. Доходность: 11.2 СД Фармсинтеза рекомендовал не выплачивать дивиденды за 2023г",0.24008120714533387,0.0,0.8399458619031107,0.16005413809688926,0.12004060357266694,positive,positive
62842,2024-07-15 11:18:41+00:00,"#WUSH #MTSS
**На всех улицах в зоне ТТК-МКАД в Москве введут ограничение скорости самокатов до 20 км/ч** — ТАСС

Эксперимент будет длиться 1 месяц. Ожидается, что благодаря временной мере снизится количество ДТП.",['MTSS'],['MTSS'],[],False,MTSS,МТС,телекоммуникации,company_specific,"WUSH MTSS На всех улицах в зоне ТТК-МКАД в Москве введут ограничение скорости самокатов до 20 кмч ТАСС Эксперимент будет длиться 1 месяц. Ожидается, что благодаря временной мере снизится количество ДТП.",0.0,0.0,1.0,0.0,0.0,neutral,neutral
62913,2024-07-16 14:33:15+00:00,"#MTSS
МТС ПЕРЕДАЕТ КВАЗИКАЗНАЧЕЙСКИЙ ПАКЕТ В РАЗМЕРЕ ПОРЯДКА 1,1% КАПИТАЛА В ЗПИФ ДЛЯ ОПТИМИЗАЦИИ РАСХОДОВ - РЕЛИЗ


[MTSS](https://www.tinkoff.ru/invest/stocks/MTSS?utm_source=security_share) 218.25₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,"MTSS МТС ПЕРЕДАЕТ КВАЗИКАЗНАЧЕЙСКИЙ ПАКЕТ В РАЗМЕРЕ ПОРЯДКА 1,1 КАПИТАЛА В ЗПИФ ДЛЯ ОПТИМИЗАЦИИ РАСХОДОВ - РЕЛИЗ MTSS( 218.25 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.13043478260869568,0.0,0.9130434782608695,0.08695652173913045,0.06521739130434784,neutral,positive
63161,2024-07-24 08:27:12+00:00,"#MTSS
📱** МТС Юрент (сервис аренды электросамокатов): результаты за 7мес2024**

Количество поездок превысило 50 млн (+70% г/г)
С начала года парк самокатов превысил 150 тыс. СИМ (+62 тыс.)

Доля МТС в Юренте 80.58%",['MTSS'],['MTSS'],['MTSS'],False,MTSS,МТС,телекоммуникации,company_specific,MTSS МТС Юрент (сервис аренды электросамокатов): результаты за 7мес2024 Количество поездок превысило 50 млн (70 гг) С начала года парк самокатов превысил 150 тыс. СИМ (62 тыс.) Доля МТС в Юренте 80.58,0.0,0.0,1.0,0.0,0.0,neutral,neutral
63321,2024-07-29 13:46:23+00:00,"#WUSH #MTSS
Губернатор Санкт-Петербурга Беглов поручил запретить парковку самокатов и других средств индивидуальной мобильности (СИМ) в четырех районах города (Центрального, Адмиралтейского, Василеостровского и Петроградского) — РБК

Районы оставят открытыми для транзитного проезда — ехать можно, но припарковать электросамокат внутри районов не получится.",['MTSS'],['MTSS'],[],False,MTSS,МТС,телекоммуникации,company_specific,"WUSH MTSS Губернатор Санкт-Петербурга Беглов поручил запретить парковку самокатов и других средств индивидуальной мобильности (СИМ) в четырех районах города (Центрального, Адмиралтейского, Василеостровского и Петроградского) РБК Районы оставят открытыми для транзитного проезда ехать можно, но припарковать электросамокат внутри районов не получится.",0.0,0.0,1.0,0.0,0.0,neutral,neutral
