id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text
59809,2024-04-12 20:48:18+00:00,"#Санкции #RUAL #GMKN
**США ввели запрет на импорт алюминия, меди и никеля российского происхождения**","['RUAL', 'GMKN']","['RUAL', 'GMKN']",[],False,RUAL,Русал,металлургия,company_specific,"Санкции RUAL GMKN США ввели запрет на импорт алюминия, меди и никеля российского происхождения"
59812,2024-04-15 05:15:29+00:00,"#GMKN #RUAL
**LME запретила поставки российских цветных металлов после введенных США и Великобританией санкций** — Интерфакс","['RUAL', 'GMKN']","['GMKN', 'RUAL']",[],False,RUAL,Русал,металлургия,company_specific,GMKN RUAL LME запретила поставки российских цветных металлов после введенных США и Великобританией санкций Интерфакс
59822,2024-04-15 08:31:58+00:00,"#RUAL #Санкции
**Русал прокомментировал санкции со стороны США и Великобритании**

• Санкции не повлияют на возможность поставок компании

• Компания сохранит возможность предоставлять клиентам услуги хеджирования   

• Санкции не затрагивают глобальные цепочки поставок, доступ к банковской системе",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Санкции Русал прокомментировал санкции со стороны США и Великобритании Санкции не повлияют на возможность поставок компании Компания сохранит возможность предоставлять клиентам услуги хеджирования Санкции не затрагивают глобальные цепочки поставок, доступ к банковской системе"
59846,2024-04-16 06:00:24+00:00,"#RUAL #Металлурги 
**UC Rusal направила в Минпромторг предложения об экстренных мерах поддержки отрасли цветной металлургии** на фоне новых санкций со стороны США и Великобритании — Ведомости 

Основные предложения компании, уточняет источник Ведомостей, сводятся к двум мерам поддержки: закупке в Росрезерв государством до половины от всего объема экспорта за 2023 г. по старым ценам (биржевые котировки металла до введения санкций от 12 апреля) и освобождение предприятий цветмета от экспортной пошлины.",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,"RUAL Металлурги UC Rusal направила в Минпромторг предложения об экстренных мерах поддержки отрасли цветной металлургии на фоне новых санкций со стороны США и Великобритании Ведомости Основные предложения компании, уточняет источник Ведомостей, сводятся к двум мерам поддержки: закупке в Росрезерв государством до половины от всего объема экспорта за 2023 г. по старым ценам (биржевые котировки металла до введения санкций от 12 апреля) и освобождение предприятий цветмета от экспортной пошлины."
60032,2024-04-22 05:47:13+00:00,"#RUAL
⚒ **Россия впервые за 10 лет стала главным поставщиком алюминия в Южную Корею** — ПРАЙМ

В марте Южная Корея приобрела 39.1 тыс. т российского алюминия на $90.9 млн, что больше показателя месяцем ранее на 43%",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,"RUAL Россия впервые за 10 лет стала главным поставщиком алюминия в Южную Корею ПРАЙМ В марте Южная Корея приобрела 39.1 тыс. т российского алюминия на 90.9 млн, что больше показателя месяцем ранее на 43"
60072,2024-04-23 06:38:25+00:00,"#RUAL
Правительство РФ в ближайшее время рассмотрит предложения по поддержке ""Русала"" на фоне санкций - Евтухов - Интерфакс",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Правительство РФ в ближайшее время рассмотрит предложения по поддержке ""Русала"" на фоне санкций - Евтухов - Интерфакс"
60306,2024-04-27 13:10:27+00:00,"#RUAL #Отчетность
🖨 Русал: РСБУ 1кв2024

Чистая прибыль 2.64 млрд руб (годом ранее убыток 0.39 млрд)",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,RUAL Отчетность Русал: РСБУ 1кв2024 Чистая прибыль 2.64 млрд руб (годом ранее убыток 0.39 млрд)
60438,2024-05-06 11:29:06+00:00,"#RUAL #Санкции
**🇪🇺**** Брюссель решил не вносить в проект санкционных мер рестрикции против ввоза российского алюминия.**",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,RUAL Санкции Брюссель решил не вносить в проект санкционных мер рестрикции против ввоза российского алюминия.
60500,2024-05-08 10:44:54+00:00,"#RUAL #Дивиденды
**💰 СД Русала 16 мая обсудит дивиденды**

__Сообщение ранее замечено __[__Шпионом РЦБ__](https://t.me/stockspy_bot)",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Дивиденды СД Русала 16 мая обсудит дивиденды Сообщение ранее замечено Шпионом РЦБ(
60569,2024-05-13 11:14:32+00:00,"#RUAL
**Экспорт Русалом алюминия в январе-апреле снизился на 2% г/г — данные РЖД** — Интерфакс",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Экспорт Русалом алюминия в январе-апреле снизился на 2 гг данные РЖД Интерфакс
60640,2024-05-14 14:33:12+00:00,"#Политика
🇷🇺 Делегация от Москвы будет представительной — госвизит это предполагает. В нее войдут члены обновленного кабмина Мантуров, Новак, Чернышенко, Трутнев, Голикова, Лавров и Силуанов — РИА

Президента также будут сопровождать Орешкин, Набиуллина, Белозеров, Лихачев, Борисов и Шугаев.

**Приедет в Пекин и ""большой бизнес"":
**- глава Роснефти Сечин
- глава Сбера Греф
- глава ВТБ Костин
- председатель правления Новатэка Михельсон 
- председатель ВЭБ.РФ Шувалов
- президент РСПП Шохин
- основатель и акционер En+ Дерипаска","['NVTK', 'SBER', 'ROSN', 'VTBR', 'RUAL']",[],"['SBER', 'ROSN', 'VTBR', 'NVTK', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Политика Делегация от Москвы будет представительной госвизит это предполагает. В нее войдут члены обновленного кабмина Мантуров, Новак, Чернышенко, Трутнев, Голикова, Лавров и Силуанов РИА Президента также будут сопровождать Орешкин, Набиуллина, Белозеров, Лихачев, Борисов и Шугаев. Приедет в Пекин и ""большой бизнес"": - глава Роснефти Сечин - глава Сбера Греф - глава ВТБ Костин - председатель правления Новатэка Михельсон - председатель ВЭБ.РФ Шувалов - президент РСПП Шохин - основатель и акционер En Дерипаска"
60690,2024-05-15 13:51:05+00:00,"#RUAL #Макро
⚡️** Новые ограничения США против Китая могут сдерживать экспорт Русала** - компания

Ранее: Алюминиевое ралли ""закончилось"", предложение на рынок возвращается — Trafigura",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Макро Новые ограничения США против Китая могут сдерживать экспорт Русала - компания Ранее: Алюминиевое ралли ""закончилось"", предложение на рынок возвращается Trafigura"
60749,2024-05-16 14:57:53+00:00,"#RUAL #Дивиденды 
**❌ СД Русала рекомендовал не объявлять и не выплачивать дивиденды по итогам 2023 г**",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Дивиденды СД Русала рекомендовал не объявлять и не выплачивать дивиденды по итогам 2023 г
60788,2024-05-17 13:40:40+00:00,"#RUAL [ОК РУСАЛ](https://www.tinkoff.ru/invest/stocks/RUAL?utm_source=security_share)
💰 **Решения СД**

Текущая цена: 43.37 ₽

Рекомендовать Годовому общему собранию акционеров прибыль МКПАО «ОК РУСАЛ» по результатам 2023 года не распределять, **дивиденды** по результатам 2023 года не объявлять и не выплачивать.

Рекомендовать Годовому общему собранию акционеров прибыль МКПАО «ОК РУСАЛ» по результатам 2023 года не распределять, **дивиденды** по результатам 2023 года не объявлять и не выплачивать.

👉 [Полный текст сообщения](https://www.e-disclosure.ru/portal/event.aspx?EventId=FMDIX9v-Co0WTPIIeH9c-ABw-B-B)

**Замечено  Шпионом РЦБ.**
**Подключить:** @StockSpy_bot",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL ОК РУСАЛ( Решения СД Текущая цена: 43.37 Рекомендовать Годовому общему собранию акционеров прибыль МКПАО ОК РУСАЛ по результатам 2023 года не распределять, дивиденды по результатам 2023 года не объявлять и не выплачивать. Рекомендовать Годовому общему собранию акционеров прибыль МКПАО ОК РУСАЛ по результатам 2023 года не распределять, дивиденды по результатам 2023 года не объявлять и не выплачивать. Полный текст сообщения( Замечено Шпионом РЦБ. Подключить: StockSpy_bot"
60801,2024-05-17 14:45:44+00:00,"#RUAL
⚡️** Русал изучает возможность проведения байбэка** — Интерфакс",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Русал изучает возможность проведения байбэка Интерфакс
60802,2024-05-17 14:51:21+00:00,"#RUAL
Русал может использовать для финансирования выкупа акций потенциальные дивиденды Норникеля за 2023 год, Они смогут покрыть 4-5% акционерной стоимости Русала, посчитали в БКС — Интерфакс

Free float Русала на конец 2023 года — 17.6% акций",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Русал может использовать для финансирования выкупа акций потенциальные дивиденды Норникеля за 2023 год, Они смогут покрыть 4-5 акционерной стоимости Русала, посчитали в БКС Интерфакс Free float Русала на конец 2023 года 17.6 акций"
60808,2024-05-18 07:12:05+00:00,"**👍**** Главное за неделю**: дивиденды

⛽️ Сургутнефтегаз - компания рекомендовала выплатить дивиденды за 2023 год: 12.29 руб. на преф и 0.85 руб. на обычнку #SNGS #SNGSP

**⛽️**** Газпром - обсуждение дивидендов за 2023 год запланировано на 23 мая.** Консенсус-прогноз аналитиков предполагает выплату 18.39 руб. на акцию #GAZP

**⛽️**** Башнефть - СД рассмотрит выплату дивидендов за 2023 год 22 мая** #BANE #BANEP
Консенсус-прогноз аналитиков: 
• обычка 258 руб (доходность ~7.5%)
• преф 258 руб (доходность ~11%)

💿 Русал - **СД рекомендовал не выплачивать дивиденды за 2023 год, **но рассматривает возможность проведения байбэка #RUAL

🏦 СПБ Биржа готова рассмотреть новую дивидендную политику в 2025 году #SPBE

💰 СД Нижнекамскшины, ТЗА, и Юнипро рекомендовали не выплачивать дивиденды за 2023 год. #TUZA #NKSH #UPRO","['NVTK', 'GAZP', 'ROSN', 'SIBN', 'RUAL', 'LKOH', 'SNGS', 'TATN']","['SNGS', 'GAZP', 'RUAL']","['GAZP', 'LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN', 'RUAL']",False,RUAL,Русал,металлургия,company_specific,"Главное за неделю: дивиденды Сургутнефтегаз - компания рекомендовала выплатить дивиденды за 2023 год: 12.29 руб. на преф и 0.85 руб. на обычнку SNGS SNGSP Газпром - обсуждение дивидендов за 2023 год запланировано на 23 мая. Консенсус-прогноз аналитиков предполагает выплату 18.39 руб. на акцию GAZP Башнефть - СД рассмотрит выплату дивидендов за 2023 год 22 мая BANE BANEP Консенсус-прогноз аналитиков: обычка 258 руб (доходность 7.5) преф 258 руб (доходность 11) Русал - СД рекомендовал не выплачивать дивиденды за 2023 год, но рассматривает возможность проведения байбэка RUAL СПБ Биржа готова рассмотреть новую дивидендную политику в 2025 году SPBE СД Нижнекамскшины, ТЗА, и Юнипро рекомендовали не выплачивать дивиденды за 2023 год. TUZA NKSH UPRO"
60943,2024-05-23 07:22:28+00:00,"⚡️⚡️⚡️ **Норникель **[**(GMKN)**](https://putinomics.ru/dashboard/GMKN/MOEX)** отказался от выплаты дивидендов за 4 квартал 2023 года. Акционеры Норникеля входят в эпоху низких дивидендов.** #аналитика

Пять причин, по которым Норникель отказался от дивидендов сейчас и , по мнению источника РДВ:

**1. Компания реализует большую инвестиционную программу,** пик которой намечен на 2025 год и составит около $4 млрд. Это ""серная программа"" - модернизация производства для сокращения выбросов в Норильском промышленном районе.

**2. Цены на металлы Норникеля находятся недостаточно высоко,** чтобы одновременно реализовывать инвестпрограмму и платить дивиденды.

**3. Норникель находится в тяжёлых рыночных условиях из-за введённых санкций** со стороны США и Великобритании, которые привели к нарушению цепочек поставок.

**4. В 2023 году Норникель уже заплатил дивиденды в долг;** на дивиденды было направлено $1.5 млрд (9.15 рубля на акцию), а скорректированный FCF за полный 2023 год составил $1.4 млрд.

**5. У Норникеля закончилась дивидендная политика;** до принятия новой дивполитики компания не обязана платить дивиденды.

⚠️ **Источник РДВ считает, что акционеры Норникеля входят в эпоху низких дивидендов, как минимум до окончания инвестпрограммы.**

😀 @AK47pfl","['RUAL', 'GMKN']",[],"['GMKN', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Норникель (GMKN)( отказался от выплаты дивидендов за 4 квартал 2023 года. Акционеры Норникеля входят в эпоху низких дивидендов. аналитика Пять причин, по которым Норникель отказался от дивидендов сейчас и , по мнению источника РДВ: 1. Компания реализует большую инвестиционную программу, пик которой намечен на 2025 год и составит около 4 млрд. Это ""серная программа"" - модернизация производства для сокращения выбросов в Норильском промышленном районе. 2. Цены на металлы Норникеля находятся недостаточно высоко, чтобы одновременно реализовывать инвестпрограмму и платить дивиденды. 3. Норникель находится в тяжёлых рыночных условиях из-за введённых санкций со стороны США и Великобритании, которые привели к нарушению цепочек поставок. 4. В 2023 году Норникель уже заплатил дивиденды в долг; на дивиденды было направлено 1.5 млрд (9.15 рубля на акцию), а скорректированный FCF за полный 2023 год составил 1.4 млрд. 5. У Норникеля закончилась дивидендная политика; до принятия новой дивполитики компания не обязана платить дивиденды. Источник РДВ считает, что акционеры Норникеля входят в эпоху низких дивидендов, как минимум до окончания инвестпрограммы. AK47pfl"
60944,2024-05-23 07:31:58+00:00,"#RUAL #GMKN
**Русал предлагал финальные дивиденды Норникеля за 2023г в размере $500 млн, СД отклонил **— Интерфакс","['RUAL', 'GMKN']","['RUAL', 'GMKN']",['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL GMKN Русал предлагал финальные дивиденды Норникеля за 2023г в размере 500 млн, СД отклонил Интерфакс"
60954,2024-05-23 09:52:31+00:00,"#RUAL
**⚡️**** Glencore и Русал продлили контракт на поставку алюминия на 2025 год** — Reuters

В 2023 году Glencore купил алюминий у Русала на сумму $1.06 млрд по долгосрочному контракту",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Glencore и Русал продлили контракт на поставку алюминия на 2025 год Reuters В 2023 году Glencore купил алюминий у Русала на сумму 1.06 млрд по долгосрочному контракту
60955,2024-05-23 09:57:47+00:00,"#RUAL
Цены на алюминий за год выросли на 18%",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,RUAL Цены на алюминий за год выросли на 18
60972,2024-05-23 14:06:54+00:00,"📚 **P/E 2024 года российских экспортёров.** #аналитика

**Недооценённые акции**
✍️ Самые недоценённые - нефтяники
✍️ Топ-2 по потенциалу роста до среднего P/E: Роснефть (ROSN), Лукойл (LKOH)
✍️ При этом нефтяники наименее подвержены санкциям (российская нефть too-big-to-sanction) и стабильно платят дивиденды
✍️ Оценка по P/E 2024 года: **Роснефть 4.0х, Лукойл 4.5х**

**Дорогие акции**
✍️ Самые дорогие акции экспортёров - металлурги, удобрения, газ
✍️ И это при том, что: многие из них подвержены риску санкций (Новатэк, Норникель, Русал) или не платят дивиденды (Норникель, Распадская, Русал)
✍️ Оценка по P/E 2024 года: Норникель 7.7х, Новатэк 7.0х

__*в расчёте P/E использована прибыль 2024 года из консенсус-прогноза__

😀 @AK47pfl","['GMKN', 'NVTK', 'PHOR', 'GAZP', 'ROSN', 'SIBN', 'LKOH', 'RUAL', 'SNGS', 'TATN']",[],"['GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'PHOR', 'SIBN', 'RUAL']",True,RUAL,Русал,металлургия,industry,"PE 2024 года российских экспортёров. аналитика Недооценённые акции Самые недоценённые - нефтяники Топ-2 по потенциалу роста до среднего PE: Роснефть (ROSN), Лукойл (LKOH) При этом нефтяники наименее подвержены санкциям (российская нефть too-big-to-sanction) и стабильно платят дивиденды Оценка по PE 2024 года: Роснефть 4.0х, Лукойл 4.5х Дорогие акции Самые дорогие акции экспортёров - металлурги, удобрения, газ И это при том, что: многие из них подвержены риску санкций (Новатэк, Норникель, Русал) или не платят дивиденды (Норникель, Распадская, Русал) Оценка по PE 2024 года: Норникель 7.7х, Новатэк 7.0х в расчёте PE использована прибыль 2024 года из консенсус-прогноза AK47pfl"
61167,2024-05-30 06:47:25+00:00,"#MOEX  #TCSG #RUAL
 В базу расчета** Индекса голубых фишек** будут включены обыкновенные акции ТКС Холдинг. 

Исключены — акции Русала",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,MOEX TCSG RUAL В базу расчета Индекса голубых фишек будут включены обыкновенные акции ТКС Холдинг. Исключены акции Русала
61356,2024-06-05 12:25:42+00:00,"#RUAL
Русал обсуждает добычу бокситов в Сьерра-Леоне — РИА",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Русал обсуждает добычу бокситов в Сьерра-Леоне РИА
61789,2024-06-18 11:46:13+00:00,"#RUAL
**Уголовное дело завели на двух руководителей Русала за коммерческий подкуп глав структурных подразделений в Красноярске** — СК — РИА Новости",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Уголовное дело завели на двух руководителей Русала за коммерческий подкуп глав структурных подразделений в Красноярске СК РИА Новости
61973,2024-06-21 08:51:25+00:00,"#RUAL
Русал направит не менее 20 млрд руб. на импортозамещение систем автоматизации — сообщение компании",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Русал направит не менее 20 млрд руб. на импортозамещение систем автоматизации сообщение компании
62137,2024-06-26 08:22:58+00:00,"#RUAL
**Индия впервые поставила алюминий в Россию **— РИА со ссылкой на данные индийской таможни.

Согласно проведенным подсчетам, в апреле Индия продала российским компаниям 44.8 тысячи тонн необработанного алюминия на $16.5 млн. 

При этом сама Россия является крупным экспортером этого металла — по итогам 2023 года страна была второй в мире с поставками на $6.5 млрд.",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Индия впервые поставила алюминий в Россию РИА со ссылкой на данные индийской таможни. Согласно проведенным подсчетам, в апреле Индия продала российским компаниям 44.8 тысячи тонн необработанного алюминия на 16.5 млн. При этом сама Россия является крупным экспортером этого металла по итогам 2023 года страна была второй в мире с поставками на 6.5 млрд."
62426,2024-07-03 13:17:10+00:00,"#Макро
Трансграничные расчеты с каждым годом будут дороже — Дерипаска",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Макро Трансграничные расчеты с каждым годом будут дороже Дерипаска
62428,2024-07-03 13:20:01+00:00,"#Макро
Долговой рынок и рынок облигаций может вырасти минимум в 4 раза — это наш козырь — Дерипаска",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Макро Долговой рынок и рынок облигаций может вырасти минимум в 4 раза это наш козырь Дерипаска
