secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group,date
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-11,93.7,93.9998,93.101,93.9998,93.8897,85,79564.61,15.4,15.02,2025-04-24,7.33,,14.28,3.75,18.7,1000.0,CNY,245,2024-09-11
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-11,68.5973,68.5,67.0026,69.4997,68.429,40,27379.2,45.59,45.9,2037-10-22,13.6,2025-11-06,3.87,4.15,10.35,1000.0,CNY,245,2024-09-11
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-09-11,90.0,90.0308,90.0,90.0308,90.5612,17,15300.93,12.49,11.93,2025-12-11,14.87,,8.01,3.25,16.21,1000.0,CNY,245,2024-09-11
RU000A105N25,TQIY,БДеньг-Ю01,2024-09-11,94.6999,94.77,92.3,94.77,93.7533,137,12845.12,12.05,12.75,2026-06-03,19.6,,0.0,8.0,0.66,100.0,CNY,245,2024-09-11
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-09-11,92.99,92.25,91.9103,92.9991,92.5336,67,61955.51,10.26,10.62,2026-03-24,17.7,,22.92,4.95,24.68,1000.0,CNY,245,2024-09-11
RU000A1061L9,TQOY,ЮГК 1P2,2024-09-11,96.8919,97.3695,95.7,97.3695,96.3078,73,70308.59,11.8,13.03,2025-04-01,6.53,,24.41,5.5,27.42,1000.0,CNY,245,2024-09-11
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-09-11,92.6142,92.9,92.2016,92.9999,92.806,23,21330.18,11.24,11.09,2026-04-14,18.27,,23.32,5.75,28.67,1000.0,CNY,245,2024-09-11
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-09-11,94.4968,94.7971,93.0,94.7971,93.3735,62,57891.56,10.67,11.5,2026-05-08,18.9,,22.76,6.7,33.41,1000.0,CNY,245,2024-09-11
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-09-11,93.7915,93.0011,91.5001,93.9994,93.1348,154,143248.88,11.32,11.75,2026-08-05,21.57,,6.9,7.2,17.95,1000.0,CNY,245,2024-09-11
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-12,95.9,95.82,95.11,96.12,95.74,2560,245090.82,19.14,19.31,2025-12-26,14.07,,3.0611,14.5,3.63,100.0,RUB,58,2024-09-12
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-12,95.89,94.65,94.65,95.89,95.49,41,39150.4,20.08,21.19,2032-02-17,5.5,,4.07,9.28,46.27,1000.0,RUB,58,2024-09-12
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-12,87.09,87.81,87.09,87.81,87.54,16,14006.2,19.37,19.01,2032-06-25,20.13,,18.53,9.8,48.87,1000.0,RUB,58,2024-09-12
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-12,98.06,98.07,97.75,98.46,97.84,2474,2420472.5,19.89,20.4,2028-03-21,6.0,,69.86,15.0,74.79,1000.0,RUB,58,2024-09-12
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-12,97.81,97.78,97.77,98.0,97.81,136,133022.0,21.82,21.82,2028-11-07,2.0,2024-11-15,22.38,6.75,33.66,1000.0,RUB,58,2024-09-12
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-12,98.12,98.7,98.01,98.97,98.58,193,190261.4,19.24,18.06,2025-03-06,5.7,,2.65,13.8,34.41,1000.0,RUB,58,2024-09-12
RU000A105104,TQOY,РУСАЛ БО05,2024-09-12,96.3143,97.3431,96.3,97.3431,96.7979,17,16433.21,13.48,12.82,2027-07-28,10.4,2025-08-04,10.01,8.5,42.38,1000.0,CNY,245,2024-09-12
RU000A105112,TQOY,РУСАЛ БО06,2024-09-12,97.4968,96.7501,95.0201,97.4968,96.9005,57,55059.46,11.89,12.69,2027-07-28,10.4,2025-08-04,10.01,8.5,42.38,1000.0,CNY,245,2024-09-12
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-12,83.2701,83.5001,83.2,83.994,83.5752,207,173176.05,10.83,10.69,2027-08-24,34.0,,1.67,3.8,18.95,1000.0,CNY,245,2024-09-12
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-12,83.41,83.6994,83.3999,83.6994,83.4627,44,36720.98,10.6,10.57,2027-09-10,34.4,,9.12,3.7,9.22,1000.0,CNY,245,2024-09-12
RU000A1057S2,TQOY,Роснфт2P12,2024-09-12,99.25,99.1,99.1,99.4997,99.0087,513,509651.27,9.97,10.24,2032-09-07,11.83,2024-09-20,14.79,3.05,15.21,1000.0,CNY,245,2024-09-12
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-12,93.85,93.9998,93.8,93.9998,93.9029,249,233686.2,15.15,15.04,2025-04-24,7.3,,14.38,3.75,18.7,1000.0,CNY,245,2024-09-12
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-12,67.0,69.9999,67.0,69.9999,67.4165,105,70680.38,48.79,47.97,2037-10-22,13.57,2025-11-06,3.98,4.15,10.35,1000.0,CNY,245,2024-09-12
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-09-12,93.199,93.199,93.199,93.199,91.5034,1,931.99,9.36,11.01,2025-12-11,14.83,,8.1,3.25,16.21,1000.0,CNY,245,2024-09-12
RU000A105N25,TQIY,БДеньг-Ю01,2024-09-12,94.7979,94.85,94.0,94.85,94.4771,317,30023.62,11.99,12.22,2026-06-03,19.57,,0.02,8.0,0.66,100.0,CNY,245,2024-09-12
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-09-12,92.99,92.9,92.9,92.99,92.8133,15,13941.3,10.27,10.41,2026-03-24,17.67,,23.05,4.95,24.68,1000.0,CNY,245,2024-09-12
RU000A1061L9,TQOY,ЮГК 1P2,2024-09-12,96.1,96.9999,96.036,96.9999,96.2971,19,18314.25,13.52,13.09,2025-04-01,6.5,,24.56,5.5,27.42,1000.0,CNY,245,2024-09-12
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-09-12,92.6187,92.9999,92.6143,93.0,93.0048,37,34383.76,11.24,10.94,2026-04-14,18.23,,23.47,5.75,28.67,1000.0,CNY,245,2024-09-12
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-09-12,93.0001,94.4899,93.0001,94.5,94.0832,19,17875.8,11.79,10.98,2026-05-08,18.87,,22.95,6.7,33.41,1000.0,CNY,245,2024-09-12
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-09-12,93.3,94.5995,93.1003,94.6999,93.8929,134,125764.65,11.65,11.25,2026-08-05,21.53,,7.1,7.2,17.95,1000.0,CNY,245,2024-09-12
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-13,95.68,95.9,94.97,96.26,95.74,1368,130975.42,19.39,19.33,2025-12-26,13.97,,3.1014,14.5,3.63,100.0,RUB,58,2024-09-13
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-13,96.26,95.7,95.5,96.55,95.82,16,15331.3,19.24,20.47,2032-02-17,5.4,,4.32,9.28,46.27,1000.0,RUB,58,2024-09-13
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-13,87.43,86.99,86.99,87.43,87.39,45,39323.7,19.14,19.17,2032-06-25,20.03,,18.79,9.8,48.87,1000.0,RUB,58,2024-09-13
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-13,98.1,98.1,97.76,98.1,97.89,2203,2156485.8,19.87,20.37,2028-03-21,5.9,,70.27,15.0,74.79,1000.0,RUB,58,2024-09-13
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-13,98.1,97.8,97.8,98.1,97.94,69,67576.4,20.4,21.64,2028-11-07,1.9,2024-11-15,22.56,6.75,33.66,1000.0,RUB,58,2024-09-13
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-13,98.44,97.88,97.88,98.56,98.4,200,196798.8,18.48,18.59,2025-03-06,5.6,,3.02,13.8,34.41,1000.0,RUB,58,2024-09-13
RU000A105104,TQOY,РУСАЛ БО05,2024-09-13,95.8002,96.3999,95.5006,96.4,95.9639,230,220704.84,14.27,14.04,2027-07-28,10.23,2025-08-04,10.25,8.5,42.38,1000.0,CNY,245,2024-09-13
RU000A105112,TQOY,РУСАЛ БО06,2024-09-13,97.7999,98.2028,96.009,98.2028,97.2643,5,4863.22,11.53,12.25,2027-07-28,10.23,2025-08-04,10.25,8.5,42.38,1000.0,CNY,245,2024-09-13
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-13,82.7999,83.6899,76.2716,84.4983,81.3061,2607,2115376.28,11.09,11.82,2027-08-24,33.8,,1.77,3.8,18.95,1000.0,CNY,245,2024-09-13
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-13,83.6999,83.6995,83.1191,85.4931,83.6988,737,616860.46,10.49,10.49,2027-09-10,34.23,,0.0,3.7,9.22,1000.0,CNY,245,2024-09-13
RU000A1057S2,TQOY,Роснфт2P12,2024-09-13,99.2,99.4699,98.8,99.47,99.1703,572,567298.86,10.11,10.14,2032-09-07,11.83,2024-09-20,14.87,3.05,15.21,1000.0,CNY,245,2024-09-13
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-13,93.5,93.9999,93.5,94.9999,93.5192,243,227693.31,16.15,16.11,2025-04-24,7.13,,14.49,3.75,18.7,1000.0,CNY,245,2024-09-13
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-13,67.3998,68.2927,66.6,68.2928,67.1195,75,50273.2,48.61,49.17,2037-10-22,13.4,2025-11-06,4.09,4.15,10.35,1000.0,CNY,245,2024-09-13
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-09-13,93.0999,90.0003,90.0003,93.1999,91.5536,15,13935.0,9.53,11.04,2025-12-11,14.67,,8.19,3.25,16.21,1000.0,CNY,245,2024-09-13
RU000A105N25,TQIY,БДеньг-Ю01,2024-09-13,94.899,94.86,94.8,94.899,94.7894,1181,111972.92,11.94,12.02,2026-06-03,19.4,,0.04,8.0,0.66,100.0,CNY,245,2024-09-13
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-09-13,92.0146,92.9899,91.5,92.99,92.1031,472,432799.65,11.11,11.03,2026-03-24,17.47,,23.19,4.95,24.68,1000.0,CNY,245,2024-09-13
RU000A1061L9,TQOY,ЮГК 1P2,2024-09-13,96.7,96.2001,96.15,96.8987,96.2588,55,53018.29,12.41,13.38,2025-04-01,6.33,,24.71,5.5,27.42,1000.0,CNY,245,2024-09-13
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-09-13,93.0,92.9999,92.6143,93.0,93.0724,30,27880.57,10.99,10.94,2026-04-14,18.07,,23.63,5.75,28.67,1000.0,CNY,245,2024-09-13
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-09-13,94.8997,93.1131,93.11,94.9,94.5361,152,143694.94,10.41,10.68,2026-05-08,18.7,,23.13,6.7,33.41,1000.0,CNY,245,2024-09-13
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-09-13,93.6903,93.3,92.1208,93.9985,92.6268,206,190302.6,11.42,12.14,2026-08-05,21.33,,7.3,7.2,17.95,1000.0,CNY,245,2024-09-13
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-13,95.68,95.9,94.97,96.26,95.74,1368,130975.42,19.39,19.33,2025-12-26,13.97,,3.1014,14.5,3.63,100.0,RUB,58,2024-09-14
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-13,96.26,95.7,95.5,96.55,95.82,16,15331.3,19.24,20.47,2032-02-17,5.4,,4.32,9.28,46.27,1000.0,RUB,58,2024-09-14
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-13,87.43,86.99,86.99,87.43,87.39,45,39323.7,19.14,19.17,2032-06-25,20.03,,18.79,9.8,48.87,1000.0,RUB,58,2024-09-14
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-13,98.1,98.1,97.76,98.1,97.89,2203,2156485.8,19.87,20.37,2028-03-21,5.9,,70.27,15.0,74.79,1000.0,RUB,58,2024-09-14
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-13,98.1,97.8,97.8,98.1,97.94,69,67576.4,20.4,21.64,2028-11-07,1.9,2024-11-15,22.56,6.75,33.66,1000.0,RUB,58,2024-09-14
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-13,98.44,97.88,97.88,98.56,98.4,200,196798.8,18.48,18.59,2025-03-06,5.6,,3.02,13.8,34.41,1000.0,RUB,58,2024-09-14
RU000A105104,TQOY,РУСАЛ БО05,2024-09-13,95.8002,96.3999,95.5006,96.4,95.9639,230,220704.84,14.27,14.04,2027-07-28,10.23,2025-08-04,10.25,8.5,42.38,1000.0,CNY,245,2024-09-14
RU000A105112,TQOY,РУСАЛ БО06,2024-09-13,97.7999,98.2028,96.009,98.2028,97.2643,5,4863.22,11.53,12.25,2027-07-28,10.23,2025-08-04,10.25,8.5,42.38,1000.0,CNY,245,2024-09-14
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-13,82.7999,83.6899,76.2716,84.4983,81.3061,2607,2115376.28,11.09,11.82,2027-08-24,33.8,,1.77,3.8,18.95,1000.0,CNY,245,2024-09-14
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-13,83.6999,83.6995,83.1191,85.4931,83.6988,737,616860.46,10.49,10.49,2027-09-10,34.23,,0.0,3.7,9.22,1000.0,CNY,245,2024-09-14
RU000A1057S2,TQOY,Роснфт2P12,2024-09-13,99.2,99.4699,98.8,99.47,99.1703,572,567298.86,10.11,10.14,2032-09-07,11.83,2024-09-20,14.87,3.05,15.21,1000.0,CNY,245,2024-09-14
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-13,93.5,93.9999,93.5,94.9999,93.5192,243,227693.31,16.15,16.11,2025-04-24,7.13,,14.49,3.75,18.7,1000.0,CNY,245,2024-09-14
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-13,67.3998,68.2927,66.6,68.2928,67.1195,75,50273.2,48.61,49.17,2037-10-22,13.4,2025-11-06,4.09,4.15,10.35,1000.0,CNY,245,2024-09-14
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-09-13,93.0999,90.0003,90.0003,93.1999,91.5536,15,13935.0,9.53,11.04,2025-12-11,14.67,,8.19,3.25,16.21,1000.0,CNY,245,2024-09-14
RU000A105N25,TQIY,БДеньг-Ю01,2024-09-13,94.899,94.86,94.8,94.899,94.7894,1181,111972.92,11.94,12.02,2026-06-03,19.4,,0.04,8.0,0.66,100.0,CNY,245,2024-09-14
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-09-13,92.0146,92.9899,91.5,92.99,92.1031,472,432799.65,11.11,11.03,2026-03-24,17.47,,23.19,4.95,24.68,1000.0,CNY,245,2024-09-14
RU000A1061L9,TQOY,ЮГК 1P2,2024-09-13,96.7,96.2001,96.15,96.8987,96.2588,55,53018.29,12.41,13.38,2025-04-01,6.33,,24.71,5.5,27.42,1000.0,CNY,245,2024-09-14
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-09-13,93.0,92.9999,92.6143,93.0,93.0724,30,27880.57,10.99,10.94,2026-04-14,18.07,,23.63,5.75,28.67,1000.0,CNY,245,2024-09-14
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-09-13,94.8997,93.1131,93.11,94.9,94.5361,152,143694.94,10.41,10.68,2026-05-08,18.7,,23.13,6.7,33.41,1000.0,CNY,245,2024-09-14
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-09-13,93.6903,93.3,92.1208,93.9985,92.6268,206,190302.6,11.42,12.14,2026-08-05,21.33,,7.3,7.2,17.95,1000.0,CNY,245,2024-09-14
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-13,95.68,95.9,94.97,96.26,95.74,1368,130975.42,19.39,19.33,2025-12-26,13.97,,3.1014,14.5,3.63,100.0,RUB,58,2024-09-15
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-13,96.26,95.7,95.5,96.55,95.82,16,15331.3,19.24,20.47,2032-02-17,5.4,,4.32,9.28,46.27,1000.0,RUB,58,2024-09-15
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-13,87.43,86.99,86.99,87.43,87.39,45,39323.7,19.14,19.17,2032-06-25,20.03,,18.79,9.8,48.87,1000.0,RUB,58,2024-09-15
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-13,98.1,98.1,97.76,98.1,97.89,2203,2156485.8,19.87,20.37,2028-03-21,5.9,,70.27,15.0,74.79,1000.0,RUB,58,2024-09-15
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-13,98.1,97.8,97.8,98.1,97.94,69,67576.4,20.4,21.64,2028-11-07,1.9,2024-11-15,22.56,6.75,33.66,1000.0,RUB,58,2024-09-15
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-13,98.44,97.88,97.88,98.56,98.4,200,196798.8,18.48,18.59,2025-03-06,5.6,,3.02,13.8,34.41,1000.0,RUB,58,2024-09-15
RU000A105104,TQOY,РУСАЛ БО05,2024-09-13,95.8002,96.3999,95.5006,96.4,95.9639,230,220704.84,14.27,14.04,2027-07-28,10.23,2025-08-04,10.25,8.5,42.38,1000.0,CNY,245,2024-09-15
RU000A105112,TQOY,РУСАЛ БО06,2024-09-13,97.7999,98.2028,96.009,98.2028,97.2643,5,4863.22,11.53,12.25,2027-07-28,10.23,2025-08-04,10.25,8.5,42.38,1000.0,CNY,245,2024-09-15
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-13,82.7999,83.6899,76.2716,84.4983,81.3061,2607,2115376.28,11.09,11.82,2027-08-24,33.8,,1.77,3.8,18.95,1000.0,CNY,245,2024-09-15
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-13,83.6999,83.6995,83.1191,85.4931,83.6988,737,616860.46,10.49,10.49,2027-09-10,34.23,,0.0,3.7,9.22,1000.0,CNY,245,2024-09-15
RU000A1057S2,TQOY,Роснфт2P12,2024-09-13,99.2,99.4699,98.8,99.47,99.1703,572,567298.86,10.11,10.14,2032-09-07,11.83,2024-09-20,14.87,3.05,15.21,1000.0,CNY,245,2024-09-15
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-13,93.5,93.9999,93.5,94.9999,93.5192,243,227693.31,16.15,16.11,2025-04-24,7.13,,14.49,3.75,18.7,1000.0,CNY,245,2024-09-15
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-13,67.3998,68.2927,66.6,68.2928,67.1195,75,50273.2,48.61,49.17,2037-10-22,13.4,2025-11-06,4.09,4.15,10.35,1000.0,CNY,245,2024-09-15
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-09-13,93.0999,90.0003,90.0003,93.1999,91.5536,15,13935.0,9.53,11.04,2025-12-11,14.67,,8.19,3.25,16.21,1000.0,CNY,245,2024-09-15
RU000A105N25,TQIY,БДеньг-Ю01,2024-09-13,94.899,94.86,94.8,94.899,94.7894,1181,111972.92,11.94,12.02,2026-06-03,19.4,,0.04,8.0,0.66,100.0,CNY,245,2024-09-15
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-09-13,92.0146,92.9899,91.5,92.99,92.1031,472,432799.65,11.11,11.03,2026-03-24,17.47,,23.19,4.95,24.68,1000.0,CNY,245,2024-09-15
RU000A1061L9,TQOY,ЮГК 1P2,2024-09-13,96.7,96.2001,96.15,96.8987,96.2588,55,53018.29,12.41,13.38,2025-04-01,6.33,,24.71,5.5,27.42,1000.0,CNY,245,2024-09-15
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-09-13,93.0,92.9999,92.6143,93.0,93.0724,30,27880.57,10.99,10.94,2026-04-14,18.07,,23.63,5.75,28.67,1000.0,CNY,245,2024-09-15
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-09-13,94.8997,93.1131,93.11,94.9,94.5361,152,143694.94,10.41,10.68,2026-05-08,18.7,,23.13,6.7,33.41,1000.0,CNY,245,2024-09-15
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-09-13,93.6903,93.3,92.1208,93.9985,92.6268,206,190302.6,11.42,12.14,2026-08-05,21.33,,7.3,7.2,17.95,1000.0,CNY,245,2024-09-15
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-16,95.64,95.61,94.68,95.99,95.48,22117,2111795.66,19.44,19.61,2025-12-26,13.93,,3.2222,14.5,3.63,100.0,RUB,58,2024-09-16
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-16,95.68,96.48,95.45,96.48,95.71,3247,3107656.4,20.93,20.84,2032-02-17,5.37,,5.08,9.28,46.27,1000.0,RUB,58,2024-09-16
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-16,87.29,86.99,86.97,87.84,87.2,44,38369.1,19.26,19.33,2032-06-25,20.0,,19.6,9.8,48.87,1000.0,RUB,58,2024-09-16
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-16,98.06,98.29,97.61,98.29,97.72,1006,983053.0,19.99,20.8,2028-03-21,5.87,,71.51,15.0,74.79,1000.0,RUB,58,2024-09-16
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-16,98.35,97.96,97.96,98.35,98.12,9130,8958704.6,18.72,20.5,2028-11-07,1.87,2024-11-15,23.12,6.75,33.66,1000.0,RUB,58,2024-09-16
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-16,98.01,98.64,98.0,98.64,98.4,242,238131.3,19.64,18.61,2025-03-06,5.57,,4.16,13.8,34.41,1000.0,RUB,58,2024-09-16
RU000A105104,TQOY,РУСАЛ БО05,2024-09-16,96.31,96.4989,96.0,97.1593,96.4217,101,97321.45,13.56,13.4,2027-07-28,10.23,2025-08-04,10.95,8.5,42.38,1000.0,CNY,245,2024-09-16
RU000A105112,TQOY,РУСАЛ БО06,2024-09-16,98.0998,98.2028,95.6,98.2028,97.6918,35,34159.14,11.13,11.68,2027-07-28,10.27,2025-08-04,10.95,8.5,42.38,1000.0,CNY,245,2024-09-16
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-16,83.9987,82.7999,82.7999,84.0,83.5122,623,520033.5,10.52,10.75,2027-08-24,33.83,,2.08,3.8,18.95,1000.0,CNY,245,2024-09-16
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-16,83.7,84.4876,83.5,85.4879,83.6999,1604,1342502.91,10.49,10.49,2027-09-10,34.23,,0.3,3.7,9.22,1000.0,CNY,245,2024-09-16
RU000A1057S2,TQOY,Роснфт2P12,2024-09-16,99.208,99.3472,98.92,99.4999,99.1747,233,231136.6,10.1,10.14,2032-09-07,11.83,2024-09-20,15.12,3.05,15.21,1000.0,CNY,245,2024-09-16
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-16,93.7,94.8,93.5,94.9968,93.6499,1302,1219291.59,15.73,15.84,2025-04-24,7.13,,14.79,3.75,18.7,1000.0,CNY,245,2024-09-16
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-16,66.4,66.0508,66.0508,67.5001,66.9054,202,135603.83,50.63,49.6,2037-10-22,13.4,2025-11-06,4.43,4.15,10.35,1000.0,CNY,245,2024-09-16
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-09-16,92.8,93.0999,92.7,93.0999,92.7398,72,66818.0,9.82,9.88,2025-12-11,14.67,,8.46,3.25,16.21,1000.0,CNY,245,2024-09-16
RU000A105N25,TQIY,БДеньг-Ю01,2024-09-16,94.8989,94.8001,94.0,94.899,94.7986,632,59904.7,11.94,12.02,2026-06-03,19.4,,0.11,8.0,0.66,100.0,CNY,245,2024-09-16
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-09-16,93.47,92.9498,92.4999,93.4999,93.2121,141,131284.36,9.93,10.14,2026-03-24,17.5,,23.6,4.95,24.68,1000.0,CNY,245,2024-09-16
RU000A1061L9,TQOY,ЮГК 1P2,2024-09-16,96.9721,96.1836,96.1803,97.0,96.7767,1026,993277.07,11.82,12.25,2025-04-01,6.33,,25.16,5.5,27.42,1000.0,CNY,245,2024-09-16
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-09-16,93.0,92.9999,92.9901,93.0,93.0,449,417569.89,10.99,10.99,2026-04-14,18.07,,24.1,5.75,28.67,1000.0,CNY,245,2024-09-16
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-09-16,94.0567,94.8997,92.5001,94.98,93.8971,220,206573.62,11.04,11.16,2026-05-08,18.7,,23.68,6.7,33.41,1000.0,CNY,245,2024-09-16
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-09-16,93.1021,93.6,91.5,93.6985,93.312,83,77363.06,11.81,11.67,2026-08-05,21.37,,7.89,7.2,17.95,1000.0,CNY,245,2024-09-16
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-17,95.97,95.7,95.2,96.2,95.89,1023,98093.27,19.11,19.19,2025-12-26,13.9,,3.2625,14.5,3.63,100.0,RUB,58,2024-09-17
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-17,96.22,96.27,96.22,96.27,96.25,5,4812.7,19.47,19.38,2032-02-17,5.33,,5.34,9.28,46.27,1000.0,RUB,58,2024-09-17
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-17,86.97,87.85,86.97,87.85,87.13,32,27882.4,19.54,19.4,2032-06-25,19.97,,19.87,9.8,48.87,1000.0,RUB,58,2024-09-17
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-17,98.1,98.0,97.86,98.1,97.87,2131,2085703.3,19.93,20.47,2028-03-21,5.83,,71.92,15.0,74.79,1000.0,RUB,58,2024-09-17
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-17,98.17,98.34,98.17,98.34,98.18,740,726502.7,20.36,20.28,2028-11-07,1.83,2024-11-15,23.3,6.75,33.66,1000.0,RUB,58,2024-09-17
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-17,97.36,97.8,97.36,97.97,97.69,478,466963.3,21.42,20.52,2025-03-06,5.53,,4.54,13.8,34.41,1000.0,RUB,58,2024-09-17
RU000A105104,TQOY,РУСАЛ БО05,2024-09-17,96.14,96.4002,95.75,97.1569,96.202,199,191521.44,13.79,13.71,2027-07-28,10.23,2025-08-04,11.18,8.5,42.38,1000.0,CNY,245,2024-09-17
RU000A105112,TQOY,РУСАЛ БО06,2024-09-17,97.002,98.0999,97.002,98.1,97.5966,9,8818.02,12.61,11.8,2027-07-28,10.23,2025-08-04,11.18,8.5,42.38,1000.0,CNY,245,2024-09-17
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-17,83.3,83.9987,82.8201,84.5991,83.7126,1108,926258.35,10.85,10.65,2027-08-24,33.83,,2.19,3.8,18.95,1000.0,CNY,245,2024-09-17
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-17,83.6992,85.3999,82.307,85.3999,82.6928,565,469187.36,10.49,10.97,2027-09-10,34.23,,0.41,3.7,9.22,1000.0,CNY,245,2024-09-17
RU000A1057S2,TQOY,Роснфт2P12,2024-09-17,99.003,99.2081,98.0003,99.4995,99.1634,346,342669.62,10.33,10.15,2032-09-07,11.83,2024-09-20,0.0,3.05,15.21,1000.0,CNY,245,2024-09-17
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-09-17,93.7,94.9971,93.55,94.9991,93.7409,1055,988674.81,15.73,15.65,2025-04-24,7.13,,14.9,3.75,18.7,1000.0,CNY,245,2024-09-17
RU000A105EW9,TQOY,Сегежа3P1R,2024-09-17,67.5,66.0505,66.0504,69.8953,67.4693,76,51051.47,48.41,48.48,2037-10-22,13.4,2025-11-06,4.55,4.15,10.35,1000.0,CNY,245,2024-09-17
